,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,MEANERR,VARERR,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder,num_bins,num_transforms,num_trials,ABSMEANERR,ABSVARERR,DISP
68,ddm,100000,371,MNLE*,1216881698,0.8016999959945679,0.8081,0.080491185,0.2328037,38.6989,0.6217480297425019,0.8320040945064983,0.7935,0.7985,0.07704294,0.23350161,38.66204,,194.7447265625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/170,170,5.0,5.0,1000,0.015614050170779228,0.0007208965087737218,1.8320040945064981
85,ddm,100000,372,LAN,753541457,0.99475,0.99555,0.24954277,0.9240282,46.866463,2.5650800128368916,0.42435864811235446,0.994,0.9955,0.24077302,0.91443694,46.8219,,292.2451171875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/172,172,,,1000,0.04081215040701282,0.0002215802776322828,1.3483897321467437
157,ddm,100000,372,MNLE,1793185622,0.85125,0.91255,0.08513832,0.5727976,47.4495,1.6459798102179972,0.38472895596743906,0.8605,0.919,0.093738556,0.5875528,47.57369,,196.25177408854168,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/171,171,5.0,5.0,1000,0.023861988599585146,0.00034904043188750954,1.2009153570955997
157,ddm,100000,372,MNLE*,1793185622,0.9112499952316284,0.91255,0.08513832,0.5727976,47.4495,0.8408947817095116,2.3540014521981236,0.8605,0.919,0.093738556,0.5875528,47.57369,,196.25177408854168,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/171,171,5.0,5.0,1000,0.00871633700817797,0.003937316357660082,3.3540014521981236
139,ddm,100000,373,LAN,1664736780,0.98605,0.99275,0.51731837,1.051786,26.317307,2.675673064000904,0.22528096411871396,0.966,0.992,0.5273517,1.052713,26.313652,,301.93268229166665,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/173,173,,,1000,0.05290999244898556,0.00019234754606606592,0.7747190358812861
84,ddm,100000,373,MNLE,1675512542,0.85535,0.88625,0.005527854,0.12334579,26.37204,0.38753053421419326,0.48801987082246046,0.4975,0.875,0.0064530373,0.12642062,26.437784,,199.260888671875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/172,172,5.0,5.0,1000,0.0026304571509360997,0.0004169313069722971,1.4880198708224606
84,ddm,100000,373,MNLE*,1675512542,0.8486999869346619,0.88625,0.005527854,0.12334579,26.37204,0.6414870345395207,1.9621832933196017,0.4975,0.875,0.0064530373,0.12642062,26.437784,,199.260888671875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/172,172,5.0,5.0,1000,0.010356013529002672,0.0011632665856071524,2.962183293319602
73,ddm,100000,374,LAN,2230627352,0.9936,0.99635,0.36414957,1.0405278,45.806572,2.989226709536018,0.15290814231915703,0.993,0.993,0.3542934,1.0517864,45.766243,,301.697265625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/174,174,,,1000,0.04062580922455526,4.571765363924699e-05,1.1101272273850078
139,ddm,100000,374,MNLE,2479214203,0.81095,0.8502,0.09529817,0.2570734,46.15471,0.9373818636805913,0.2525930040679997,0.798,0.838,0.0865016,0.2561425,46.180744,,194.74879557291666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/173,173,5.0,5.0,1000,0.01893090634420519,0.00011876809603983234,1.0442442326661585
139,ddm,100000,374,MNLE*,2479214203,0.7914999723434448,0.8502,0.09529817,0.2570734,46.15471,0.31709479572227034,1.4628976982740969,0.798,0.838,0.0865016,0.2561425,46.180744,,194.74879557291666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/173,173,5.0,5.0,1000,0.007500316561013534,0.0022265689704957705,2.462897698274097
29,ddm,100000,375,LAN,2705151998,0.9422,0.9616,0.42223692,0.7597395,66.49608,1.9954209273978116,0.3452611403499092,0.951,0.9615,0.42796642,0.7537297,66.1259,,304.93870442708334,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/175,175,,,1000,0.029640784050524255,0.00012347201712074106,1.2650622337158193
72,ddm,100000,375,MNLE,3559005650,0.75185,0.7709,0.06751478,0.114141345,67.39035,0.5441046807141364,0.2787919364119471,0.7105,0.743,0.07360494,0.11264789,67.11545,,194.45398763020833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/174,174,5.0,5.0,1000,0.00962348350761457,0.00021125449878503714,0.9233082973545408
72,ddm,100000,375,MNLE*,3559005650,0.7392500042915344,0.7709,0.06751478,0.114141345,67.39035,0.48673318198912996,0.6421979457745834,0.7105,0.743,0.07360494,0.11264789,67.11545,,194.45398763020833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/174,174,5.0,5.0,1000,0.007944611867470634,0.0006174490355034416,1.6421979457745834
21,ddm,100000,377,LAN,1825664321,0.9869,0.98885,0.42857885,0.6935388,55.14337,2.194918555438738,1.2269436750099516,0.979,0.981,0.41264325,0.6778103,55.142567,,305.3177734375,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/176,176,,,1000,0.05855205644667148,0.00424609712475196,2.222572688024009
28,ddm,100000,377,MNLE,1890252636,0.79585,0.803,0.11627364,0.2842965,55.61177,1.1279585295912897,0.2239227685590585,0.7815,0.7855,0.11964178,0.28459817,55.47959,,194.41925455729168,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/175,175,5.0,5.0,1000,0.02697051762491466,0.00020758560180664617,1.1475109944070425
28,ddm,100000,377,MNLE*,1890252636,0.8639500141143799,0.803,0.11627364,0.2842965,55.61177,0.9264114425120418,2.09689182189352,0.7815,0.7855,0.11964178,0.28459817,55.47959,,194.41925455729168,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/175,175,5.0,5.0,1000,0.03881646572928878,0.007655597028990384,3.09689182189352
36,ddm,100000,378,LAN,3340708808,0.98325,0.98775,0.21518743,0.8492382,24.869818,2.018137708993258,0.28828520360420273,0.9855,0.985,0.21731597,0.8574878,25.13303,,301.3910807291667,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/177,177,,,1000,0.023528617534041396,0.0003790988360102686,1.2007049483094618
20,ddm,100000,378,MNLE,2749101822,0.9,0.92195,0.03877294,0.3872087,24.657097,1.1202481491896974,0.30053586245997277,0.889,0.912,0.038590074,0.38477498,24.802818,,193.9509765625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/176,176,5.0,5.0,1000,0.011717070780694505,0.00034402306363741977,0.9077687233397083
20,ddm,100000,378,MNLE*,2749101822,0.8252999782562256,0.92195,0.03877294,0.3872087,24.657097,0.5064743695373984,0.7171652572952918,0.889,0.912,0.038590074,0.38477498,24.802818,,193.9509765625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/176,176,5.0,5.0,1000,0.007808984790742407,0.0006268825059101856,1.7171652572952916
132,ddm,100000,379,LAN,3544171781,0.9999,0.99995,0.14615065,1.2253108,46.697136,3.4544013544383207,0.3138385223865491,0.9995,0.9985,0.14985394,1.2326188,46.492706,,304.3515299479167,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/178,178,,,1000,0.03188699246905746,0.0005162284166005562,0.7421641856984555
35,ddm,100000,379,MNLE,911547522,0.9254,0.9491,0.67299885,0.6232988,47.583744,1.9024202841935929,0.7683809497297596,0.897,0.94,0.68553376,0.63676333,47.57714,,197.29949544270832,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/177,177,5.0,5.0,1000,0.07241074752733112,0.0014716090614916167,1.505724329824066
35,ddm,100000,379,MNLE*,911547522,0.9045000076293945,0.9491,0.67299885,0.6232988,47.583744,1.0048739053372198,3.7440372883913495,0.897,0.94,0.68553376,0.63676333,47.57714,,197.29949544270832,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/177,177,5.0,5.0,1000,0.035484453126986046,0.006585331039826626,4.7440372883913495
93,ddm,100000,380,LAN,103233838,0.88335,0.88955,0.3768958,0.351749,15.80415,1.041837025012812,0.297343291403889,0.8795,0.892,0.37685102,0.3521837,15.73267,,303.8266927083333,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/179,179,,,1000,0.03464761541485788,0.0006075881762430395,0.9345234147373007
132,ddm,100000,380,MNLE,1520774964,0.7629,0.789,0.08106923,0.13697124,15.752235,0.6637674763966896,0.19498346453846432,0.7425,0.7885,0.10173488,0.14185166,15.763411,,194.67584635416668,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/178,178,5.0,5.0,1000,0.015629527632892187,0.00033597279814802524,0.9424447801017621
132,ddm,100000,380,MNLE*,1520774964,0.7404999732971191,0.789,0.08106923,0.13697124,15.752235,0.46893291395498704,0.6808408379176945,0.7425,0.7885,0.10173488,0.14185166,15.763411,,194.67584635416668,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/178,178,5.0,5.0,1000,0.012519588590413328,0.000962882903568749,1.6808408379176947
111,ddm,100000,381,LAN,1861618928,0.9159,0.9191,0.46827447,0.51436305,39.644157,1.570079531931226,0.15770913408713838,0.9145,0.9265,0.48759687,0.53412515,39.242012,,302.0744140625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/180,180,,,1000,0.03565497069985156,0.00014950093940205295,1.0547525853605113
92,ddm,100000,381,MNLE,3971194456,0.8265,0.8393,0.058636785,0.17566991,40.10666,0.5635518359381457,0.1510271127546268,0.815,0.824,0.06641579,0.18836671,40.1842,,193.38518880208332,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/179,179,5.0,5.0,1000,0.010775036960261462,0.00010868448598345124,0.9662782973952322
92,ddm,100000,381,MNLE*,3971194456,0.7614499926567078,0.8393,0.058636785,0.17566991,40.10666,0.4030337981014534,0.5700071899437255,0.815,0.824,0.06641579,0.18836671,40.1842,,193.38518880208332,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/179,179,5.0,5.0,1000,0.005858930018913092,0.0006079354625000669,1.5700071899437253
37,ddm,100000,382,LAN,1124404207,0.8963,0.92705,0.32321376,0.6033145,59.059986,1.4738771147194083,0.26862011721975704,0.8815,0.916,0.30363286,0.57572204,58.584732,,302.64996744791665,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/181,181,,,1000,0.02074728693887594,3.3218594911150344e-05,1.2305047385382721
110,ddm,100000,382,MNLE,4024189917,0.93695,0.96885,0.25139076,0.46933585,60.97808,1.1148657874473957,0.263963137303942,0.8455,0.9635,0.25506896,0.45763838,61.240143,,197.90232747395834,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/180,180,5.0,5.0,1000,0.02107416807413104,3.312746450293782e-05,1.263963137303942
110,ddm,100000,382,MNLE*,4024189917,0.8573499917984009,0.96885,0.25139076,0.46933585,60.97808,0.9448749731839933,0.9113343826382713,0.8455,0.9635,0.25506896,0.45763838,61.240143,,197.90232747395834,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/180,180,5.0,5.0,1000,0.023630359511077434,0.0007928632415273418,1.9113343826382714
151,ddm,100000,383,LAN,1623709256,0.9726,0.9772,0.244614,0.7424758,28.922417,1.8849553290838381,0.31789182545494643,0.9745,0.976,0.24537647,0.723331,28.860983,,301.6255208333333,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/182,182,,,1000,0.025423346298933003,0.00010072307604961525,1.3178918254549465
36,ddm,100000,383,MNLE,16203109,0.7326,0.7999,0.018945932,0.0847435,29.202768,0.33152613607854664,0.28154172698746105,0.671,0.769,0.018308401,0.07481527,29.198177,,195.108837890625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/181,181,5.0,5.0,1000,0.007292626200616353,0.00010887791260529547,1.1966014454028477
36,ddm,100000,383,MNLE*,16203109,0.8299999833106995,0.7999,0.018945932,0.0847435,29.202768,0.67881065193599,0.9469803595761047,0.671,0.769,0.018308401,0.07481527,29.198177,,195.108837890625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/181,181,5.0,5.0,1000,0.010802987311780449,0.0022167710745549575,1.9469803595761046
13,ddm,100000,384,LAN,90453063,0.96515,0.9716,0.4298004,0.6858833,28.479645,1.9084184982883543,0.2413407466384347,0.968,0.973,0.41940725,0.6973036,28.669205,,303.80234375,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/183,183,,,1000,0.04227927458509802,0.00010886744961579818,1.2413407466384347
151,ddm,100000,384,MNLE,426032346,0.7771,0.7951,0.16747797,0.20115024,28.773216,0.7609519451133017,0.3628416328056538,0.7055,0.7785,0.155402,0.18896288,29.217134,,193.40419921875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/182,182,5.0,5.0,1000,0.024726037769019604,0.0004414428698822538,1.3628416328056538
151,ddm,100000,384,MNLE*,426032346,0.7441999912261963,0.7951,0.16747797,0.20115024,28.773216,0.28256058108960674,0.9202989000033464,0.7055,0.7785,0.155402,0.18896288,29.217134,,193.40419921875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/182,182,5.0,5.0,1000,0.006528639080375459,0.001055973040984843,1.9202989000033466
59,ddm,100000,385,LAN,1236727605,0.98945,0.99245,0.17952836,0.97792524,39.137093,2.35425217103806,0.5336461189932045,0.989,0.9905,0.17675096,0.9781567,38.75235,,302.0908203125,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/184,184,,,1000,0.018007215587049694,0.0003008035016641251,1.131838265555627
12,ddm,100000,385,MNLE,83525564,0.88345,0.9129,0.09670961,0.5444516,39.463707,1.4452799272526597,0.5662289899037918,0.895,0.9205,0.087914705,0.55870414,39.866684,,197.2576171875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/183,183,5.0,5.0,1000,0.015264308430254447,0.0009793632240206675,1.3077374276961788
12,ddm,100000,385,MNLE*,83525564,0.9337499737739563,0.9129,0.09670961,0.5444516,39.463707,1.4225730445900782,3.8126535993031125,0.895,0.9205,0.087914705,0.55870414,39.866684,,197.2576171875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/183,183,5.0,5.0,1000,0.017290752466768006,0.0007297876305353712,4.812653599303113
172,ddm,100000,386,LAN,3433305954,0.70605,0.73145,0.10736549,0.08186209,24.735134,0.5187025677790754,0.33018901088726627,0.688,0.6935,0.09613049,0.07138109,24.726233,,301.31871744791664,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/185,185,,,1000,0.018302627370506572,0.0003619004635249457,1.1060425758505363
58,ddm,100000,386,MNLE,2841481336,0.9845,0.98765,0.74829817,0.8857807,24.700459,1.9860940755655625,0.23379363442319334,0.9785,0.9895,0.7672862,0.8894087,24.655483,,196.72000325520833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/184,184,5.0,5.0,1000,0.05253651017770174,0.00046748637016425177,0.7662063655768067
58,ddm,100000,386,MNLE*,2841481336,0.9487500190734863,0.98765,0.74829817,0.8857807,24.700459,1.014859256053271,1.4598324695355163,0.9785,0.9895,0.7672862,0.8894087,24.655483,,196.72000325520833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/184,184,5.0,5.0,1000,0.023794819983094934,0.0015484379063538764,2.4598324695355163
90,ddm,100000,387,LAN,1866989314,0.99305,0.9983,0.8059802,1.1475263,28.167788,3.5580125265520874,0.13747101943514628,0.982,0.9975,0.79341006,1.1474167,28.163502,,299.128515625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/186,186,,,1000,0.0728143496647477,0.0001565263392731668,0.8644925797104505
172,ddm,100000,387,MNLE,1944057767,0.84265,0.87225,0.014202356,0.08975637,28.429813,0.4124409277289621,0.2615281011072245,0.6335,0.8565,0.012975454,0.088562965,28.550377,,194.58367513020832,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/185,185,5.0,5.0,1000,0.0056313471794128545,0.00014614304840891249,1.2589452184898697
172,ddm,100000,387,MNLE*,1944057767,0.853950023651123,0.87225,0.014202356,0.08975637,28.429813,0.6536841915236299,1.7602637830219927,0.6335,0.8565,0.012975454,0.088562965,28.550377,,194.58367513020832,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/185,185,5.0,5.0,1000,0.011330305024981502,0.0011894903450240092,2.760263783021993
195,ddm,100000,388,LAN,1883039139,0.97965,0.9844,0.21548146,0.7537005,33.6137,1.652635211868787,0.33385382890183213,0.976,0.9805,0.21176821,0.7400327,33.570866,,298.28662109375,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/187,187,,,1000,0.018723235555738182,0.00034448142287895966,1.2377910242132062
89,ddm,100000,388,MNLE,178006512,0.94645,0.94875,0.4578913,0.514169,33.963028,1.3826730797368787,0.15677323942239957,0.94,0.941,0.42741162,0.5121801,33.976517,,194.782568359375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/186,186,5.0,5.0,1000,0.050714385875314405,0.00013570558922098685,0.9233633062757969
89,ddm,100000,388,MNLE*,178006512,0.845550000667572,0.94875,0.4578913,0.514169,33.963028,0.7946757915879371,1.1359125437457414,0.94,0.941,0.42741162,0.5121801,33.976517,,194.782568359375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/186,186,5.0,5.0,1000,0.021101530607789715,0.002028816191527634,2.135912543745741
191,ddm,100000,389,LAN,3624546057,0.95055,0.95645,0.43911695,0.7234328,53.819244,2.0079604173335475,0.29455329870201774,0.951,0.957,0.45477444,0.74200094,53.86328,,298.34173177083335,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/188,188,,,1000,0.03197229513138297,4.088247096422745e-05,1.274638234138806
195,ddm,100000,389,MNLE,1445667303,0.8131,0.84305,0.28227866,0.32244402,54.254745,1.2393013071695669,0.18648213883004372,0.811,0.849,0.28098226,0.3263381,55.35675,,193.12858072916666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/187,187,5.0,5.0,1000,0.02756587340043406,0.00011342846604664953,1.0731535856010277
195,ddm,100000,389,MNLE*,1445667303,0.8349000215530396,0.84305,0.28227866,0.32244402,54.254745,0.5526234038060622,1.3547534511677868,0.811,0.849,0.28098226,0.3263381,55.35675,,193.12858072916666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/187,187,5.0,5.0,1000,0.01107838773143555,0.0009042955206818546,2.354753451167787
